cpu_usage,network_traffic,hour
79.17606069985568,814.8242970255712,14
81.63383167277412,982.2721485311572,13
95.79601383293486,780.6877055750155,15
30.325932513149368,636.7639772583713,18
93.85685442582871,747.3975353893552,3
19.942691802138143,673.2178389357956,17
53.87892225198407,875.239111865932,20
56.28505747199358,79.47506023127148,20
82.81113959044582,638.8152967609078,10
16.3795013124715,767.4752156907736,17
98.16010594428668,812.8803509996623,0
66.2596776257117,734.4844091598007,10
51.74565495167579,714.2623301191117,5
91.58308285891664,763.9254136611366,1
14.144750653467275,597.4973056974018,9
85.76485157031539,246.81788272506049,22
45.30580299104678,553.2463375182439,6
12.01787792529544,351.4832824450298,3
51.690036438086416,576.127353716007,11
60.38410723228661,227.79994870049455,6
10.558888253847288,448.2642409160048,8
29.911660689657417,130.35168829181444,9
13.263309540946066,474.42132256408223,5
91.9628108176228,746.6336377071993,23
90.89931555739642,781.4012749551212,6
69.21187914748364,122.49603857004664,6
78.84649273011118,388.8362223170046,23
25.316439510194037,578.9316980318632,6
86.33581395109218,368.8923487625864,10
33.04897901086545,559.0186545970987,21
22.663719939340933,913.6568882962118,22
32.80271185266922,299.6572786374304,1
65.32732812572354,161.22494617479066,7
7.02474037917189,723.6482472825963,20
78.77431601941883,769.691558907127,16
23.62079955839169,824.0580846979184,14
63.543228145427896,363.0879191471782,13
63.598878415039074,761.0483235389677,8
35.29510981576145,801.8135030661614,9
19.81133860863268,83.36835500157802,23
7.611609987256262,636.6033328920007,19
11.112902761385236,396.6972905497853,19
80.25513682206888,625.730154804244,19
35.86968030294507,363.40158192183367,8
59.362404972545725,94.54842099526404,9
58.13215219604876,367.4314761652894,17
5.344603618840205,160.1044166289749,9
57.87410740667628,505.3586885719656,14
36.82466655282425,773.2636432255,0
34.12167088940148,782.7175026378432,19
29.53223892722904,624.5137639738196,16
27.098300886991066,582.2653099814252,3
71.51557823430102,299.53773416135823,5
27.48595189379278,83.28543703547852,8
68.86161328525054,411.9697054437135,0
84.3702630723881,858.1298614902188,0
35.03154697517783,526.8842277341635,16
38.351219063616384,431.0540073294692,11
29.501902695352623,65.588243481011,6
82.03092371275493,413.2234000539222,8
38.55236784883501,925.3419984898504,21
74.63337044809842,184.84828381469964,6
5.367569287176166,302.82097720685863,9
77.94358341519131,50.269125053057365,16
94.11542445799633,65.72343560371951,13
26.12336766157618,947.5279735901772,17
37.71552327719896,631.3700581596784,18
67.64707202128292,991.6714745915378,8
46.29598959208558,581.8163935378085,2
22.152936769849763,191.60036387385725,3
38.71008165976237,494.2242775722759,20
52.68731256106099,894.4881182746395,15
70.6452945621859,366.5114842449924,20
78.68930851853541,113.08978895026743,19
17.47305905317269,334.8055160159722,14
30.40634202560073,705.6406509020079,23
98.4343288835418,342.9082324846613,19
27.800153932628348,814.8431935349836,13
81.11272755599622,752.024159272379,13
29.50341753180904,81.63198398619886,22
35.0725560767678,811.0193126134865,12
8.721901755854123,439.3189631179964,19
20.956251402526394,433.46596962707895,17
49.00785137712976,555.5850349256409,9
65.03315420694342,254.32041137832692,7
30.83448855886529,463.1781385804816,5
96.8756536004954,539.1065767554825,16
21.78297825544924,999.3384893230252,8
61.25906931945012,541.1006944637677,8
44.75715810753497,659.1895373879754,22
48.98495882555706,404.4620138605207,16
81.96162113444146,783.3170522102969,13
62.415989582650944,763.0656721306973,15
72.15302437732272,742.4128352342339,17
28.983575939825023,354.5445474105995,23
31.753053071836334,213.50636161586849,18
79.71509722351755,689.8410010253594,20
89.3521511780081,735.0221940564098,13
9.722427084042828,372.2880298234455,5
64.98208275883994,236.53056521706677,15
52.11251193796422,24.7735649298787,9
26.479236687824336,933.9128168527538,8
27.03628723512206,898.9984372862099,17
69.39544646811824,83.0586641012525,20
25.949077015772914,595.8549508561472,1
16.723635478573794,447.83872515338487,19
90.93532040532124,900.9916904207774,19
57.2574545030559,365.5580481224806,18
60.06718212648232,707.4134079432752,22
66.67371217954948,608.3801682711562,1
10.471911759425357,306.98105152637925,5
2.215299618965449,159.99168932899366,10
78.84837529409076,237.13774138682297,15
47.49287340159712,29.45301603356709,12
79.42018168790115,668.3395660212317,11
34.013058670760074,978.4106085275585,8
56.07341140882522,156.99601437261978,9
2.166025628874091,209.79064075977072,5
52.01502176441364,233.9244006726431,16
51.81367099203646,412.7972935030512,22
79.75949177661556,809.8472515029608,3
9.136363878470144,358.1795747962999,6
89.76364695061716,170.25754413769766,0
68.60306709700048,979.7372189280466,2
74.42724537820646,56.85367612093917,7
47.635625152857386,418.0158913940878,11
98.51668835016022,701.6438140362669,9
97.35085914857348,701.022129795984,22
54.4984669675271,191.06590592635897,15
51.35906762844766,195.94108286348765,11
0.0487919448461493,635.4062294236168,12
99.26351736935648,937.3202510577884,1
66.88683642686436,516.7964554531317,12
55.3575040359485,399.4190003368752,4
2.1245571526994578,934.520525776764,8
66.87118830710946,746.3527044232789,0
10.33229707159876,156.71246349267565,4
54.44116365324568,469.1631441564583,0
90.1253842549684,407.04097136524456,5
65.32991390731205,225.56615653932377,11
90.88709330636762,645.4100535764763,9
50.30039954769445,585.4904229757651,5
46.501339207535295,469.83691403685935,1
52.3753417979272,184.4341360866365,20
85.98950454225682,747.7201671315499,20
90.08028915198918,325.3643436043726,13
44.949665638489456,155.76062703376024,15
92.68251795995396,338.32163081954326,18
17.87520399395882,555.4208179720334,15
26.62822813732252,433.9828720639246,15
0.9249349018571772,225.77712688160435,22
89.68544081729365,654.9044530462738,13
77.65094136257211,123.60199032822084,23
62.424089416633365,691.1245916792959,5
96.3197102066286,951.8970906914705,13
89.30593711579856,628.0110277289701,18
60.93035140567219,562.6755352254627,3
99.1984725343949,154.97813996467934,22
24.034961121794808,23.151883206061097,2
80.79759888670499,841.9067271182498,2
62.88260721544569,624.266757075314,10
57.44747728341893,505.2581462524325,7
62.8834354880804,620.4916399188787,23
32.73811265487895,386.7453647483086,16
99.13952346713624,23.091198893642527,19
23.277633130405874,472.9014390010258,11
93.80815957556568,333.9436035533826,12
0.0311951727354098,84.44252328117285,15
5.572664879740374,331.5362631464919,1
4.748863288174476,560.5887596596551,7
12.09146781545738,810.6240524893141,3
52.07886634794594,782.7338982834736,21
45.061808806546246,685.4003363309168,8
61.08839618342567,64.58457581719246,1
27.085652890704715,742.6166872201574,4
34.91537588102835,771.8666796929471,9
79.7056475933695,139.68944000066062,17
1.6322459915692034,565.7630446029651,15
51.81737071484363,809.4037852336934,19
16.584691674725804,205.61248343852225,3
30.533998042182485,555.4536494975271,14
21.60914755861065,303.6046743622124,21
82.209195410484,864.1323307969635,0
68.42667937072235,740.8866938490243,6
46.785351100199456,715.971744355862,0
27.41801188275883,340.6849380885313,1
78.38884526541314,980.3692008222868,23
6.709181560208865,511.584091391188,0
33.51144369304184,537.2963942906945,9
53.6504470176953,277.15815209583616,10
19.99355849848564,897.9631516857,0
94.99118398310831,986.2966195994884,13
27.50234309207866,545.4301218735274,16
62.163766733316216,780.6113008163715,11
22.27623366763001,768.6944320537542,17
89.54009558325247,98.46944447175588,20
57.4475388670336,40.63417039899486,13
3.108602907928104,843.0098158114839,0
7.599821146711916,886.8376589169386,5
8.032940093244367,735.2257830655723,4
37.48046437533272,870.5508505350599,19
21.23784962070021,769.0676994893752,0
47.89220179881365,589.1406847821742,9
53.84904225001299,633.1452430106434,0
0.2887460961546906,508.0041114410503,7
10.231280275943067,967.7332506538048,15
8.037694948706264,12.021309393810077,2
39.704746480338,981.2700141759008,1
89.58620102427646,246.14574333761064,20
10.466234282612453,684.3752689095631,3
70.30304354220821,658.7040621471469,5
5.553026897974,772.9934255510872,7
74.77430607471318,953.5874779035992,18
78.78846360480028,217.8575680662901,6
65.86125898053182,844.606227450973,5
66.83936558635295,902.869334589735,6
55.96223038616049,144.12893509901613,15
94.79944876522396,502.9447600988963,12
70.81457371725229,28.30284267346705,22
95.3053157754163,384.7967796715101,13
81.27235571112797,434.7019735356024,7
6.43894774738536,641.5085303344531,21
96.80461163828356,199.32838471810695,9
34.45057182609684,692.5554073464864,0
54.884864300234014,685.2150080774788,8
28.035685237392805,525.2617361285587,21
79.08510024104793,360.3992872470552,21
19.30736130008388,635.7919156464793,21
2.4832701211797925,292.47157731323347,2
50.56003905165739,417.397278806176,1
0.2930881860015111,72.56212328128508,18
27.888248930452065,846.2590450937353,12
61.22453539236042,41.473762649094304,23
31.99759856869404,810.9126371842868,1
32.617434957171874,793.8732341382573,17
39.558921180389525,456.3197629611085,23
0.3941089547258469,464.2064654798068,19
44.40585109476187,372.5426368573753,11
61.9352391416396,87.68479867566259,5
37.24530680562933,843.6053567441596,3
82.06896698613878,550.4989096590305,22
97.09251134212394,911.514601703538,22
22.55582753905772,100.1565732180788,15
26.858377937250243,196.7070551869027,10
88.7520566046375,144.17360375876464,3
77.77037578193196,759.3641575074547,2
43.48614885440586,608.4288162772054,16
37.01963366707963,214.5288501160704,13
12.487966198835332,152.4485622553613,1
86.08369306230354,271.78639264830827,16
31.248109190985097,627.0750485646645,14
41.7002814590802,339.37332261567155,2
76.12758697051278,416.4091470805983,16
57.577606445706486,280.6411417999731,1
72.25835329880279,470.3000621224647,1
99.74651997355517,459.36966265109936,12
2.1633238761044726,969.168776624797,8
26.07936590643417,65.10492342305274,18
86.42458619541733,114.46564711297246,12
33.601069926246815,974.769028210222,12
43.78842053047114,777.2199453303989,18
92.5036345038558,376.2885567538386,10
0.6486175698688146,191.08685787203328,12
89.34928043735081,850.2562222753072,7
19.17367093627631,987.715531231971,3
87.15909194699773,859.5989985301484,0
11.25935183025948,583.7643976629873,3
92.96896424768627,695.5195671497844,23
98.70838716239425,713.9517902820693,22
51.58129312818903,321.8892997804421,12
36.24346854338454,105.1363368933399,7
86.4981904757565,333.21949079496585,4
19.276096273781405,205.21058407343415,19
0.4164986588290231,404.1368480998545,13
85.92066823604566,156.06472730842148,11
92.54219519067152,41.74303175044081,14
71.99441459960765,977.74667746849,4
32.77344925641772,994.1784905394788,16
59.21744097680135,129.18461382605784,3
82.02911975406828,162.47274254297238,3
16.78544929515331,760.4709174902339,8
89.35649552342655,394.4128090037391,23
2.1348859011266152,779.6051553894229,18
18.284925606320314,916.0277079698528,17
42.47923118600131,267.0765022759237,18
33.73153925050174,594.8070722985179,18
34.5111135738681,271.5063869266574,17
4.918549308707599,989.8595256138964,8
98.9070228998796,942.7723894207649,9
20.180410780534487,792.8389179037242,1
15.789378192514937,208.068774504154,1
6.422876375086572,977.850758294969,15
22.469845587625517,239.15535333005388,1
29.40676180866887,774.1646254035159,16
17.010959800970817,563.7767517102117,12
78.75311549684477,799.4353949100528,18
22.863387664341584,592.8277871384076,0
37.25610912746021,73.68371968575704,17
34.71572209095085,274.5145408808206,2
97.26687005260096,681.7175090913495,5
85.59198609633677,453.9229883940757,9
59.52842575060754,447.3161456852697,5
2.299441218765086,187.59098590951876,18
59.43476140950358,60.01987742522075,23
72.37074654984642,375.823212692701,0
43.14955440006512,437.4991349437051,16
55.68613013926044,320.7005139003509,20
44.88132862175442,734.6017881802538,21
89.10991972354736,538.5963203909877,15
97.3729745390794,0.817050162468802,9
28.38763324936016,687.1274437230803,22
43.65723334225956,152.78458542250817,13
59.09186174355603,87.70505903643799,21
52.22349333365944,392.3691098275015,8
3.3891102279115293,102.9408475124679,17
44.2602135723626,827.359401507398,15
2.4464881047175813,426.8489836328774,0
40.03732590770579,668.9328541691925,22
1.2982153205548077,665.6898563210905,22
36.81113039513849,817.6683145360956,22
11.260848002027446,171.65560625630783,20
47.77844560801028,253.8750209727234,18
1.865382087429668,723.9376784819007,1
90.7517674232824,60.19395518733228,17
8.634574218234848,505.6942423547224,18
13.870397887377672,471.58568511419065,11
75.74681093889623,250.387207630013,5
91.6424632817818,345.0920276467604,13
90.61627541702214,12.265216719401284,10
32.59202992126916,716.2389584993412,21
95.63089722403885,915.8018922784509,10
88.8509640322409,150.7213095792046,4
69.82436623692038,160.7798221104878,2
33.01501392832636,330.55719720410303,21
53.99474748582991,991.7580250523406,10
87.13500317844274,483.9649410757312,1
41.55919165025688,270.7209018573529,19
5.446195276983201,93.81820524804974,16
50.89724845228604,696.8854599104543,7
83.87600540093862,550.2695312294771,13
27.815369629206764,523.6865323833181,6
98.60512117775178,417.1199411207177,3
4.823654755057083,247.38451937728257,5
95.99835983108844,639.6698144569782,19
63.205722637169295,623.1480930078746,17
84.76607540204701,955.734833982534,10
10.402465769628744,641.9116356043547,23
30.915580429220924,95.08525749747842,19
35.79936651015123,641.3114840215713,10
98.44723196964404,299.7346004833628,15
20.486824892409693,295.20147766159374,20
11.753313321422576,982.6029243122764,22
24.63909498436434,183.55094279740925,12
16.5659210702795,381.94496814778455,16
17.473225381054736,194.3752510966216,23
54.67694563113248,569.5642593514681,19
8.221127067685286,851.2692092656995,4
57.172657734097385,825.02352200798,21
80.64943921668866,358.7691947479055,5
97.46829031855304,224.88543766762703,19
51.72907611171079,740.7747400816621,6
16.096805050004747,880.8501108819111,14
45.47018379819675,842.1968381322,19
78.33047251493626,748.4213280875331,20
20.5925275429355,234.4044565066351,5
29.083309842685534,845.0621184411134,13
84.78351087575216,963.0745734407014,15
31.69877651478452,620.6582695435635,8
77.31684699407353,715.0445253246396,21
64.33850734559479,217.25785990448355,13
43.4850836025586,484.2531075361405,8
22.2702744620096,523.2232348478053,9
78.22062551011051,692.4676575808946,18
15.159539979632765,881.0850372490761,13
78.3392887491705,539.0425531301788,16
89.38081352069837,787.7860207047275,10
54.61945174559882,603.0577250525739,10
72.11248593392978,100.70799967429676,11
43.309029945321896,171.4558203445127,16
14.709260970121685,953.7847016899732,8
65.39977633519021,611.1047606153724,9
11.582448529390543,251.9235984433849,7
8.239353082750721,75.83704462606677,3
47.26803594017011,494.8602036787131,4
93.8767426146743,770.7421226779386,23
67.08037556985788,278.50256334867083,4
59.28715074548679,905.1021731838696,1
49.676559223017314,235.7385379336333,3
1.052999206600369,801.758037271597,5
41.33206923039886,19.175693821656736,8
46.98929629386316,810.2369159015029,8
48.63316615161235,841.5600287486947,11
41.43548980156927,936.508535391324,11
92.4331117449068,66.52373591058425,5
42.46080854966966,618.9619961010459,23
3.4609057653051334,990.8410270710874,3
15.698553466107413,931.3997922090329,4
26.18741108515484,371.7105435435104,3
64.38010831389744,281.2121089706282,2
19.71546026318919,595.0009593656965,10
8.236981969050305,900.983036408766,13
89.53562480641396,298.11322714754016,16
91.84107440029084,536.8117228888962,9
72.98454185389319,416.00351943905287,18
77.88165305811583,744.8425058396571,13
95.49906924811694,948.967324071674,18
63.34066664679467,21.52111000356072,4
16.326865641215004,648.9634390382886,19
90.00325921129001,36.82390719151896,18
26.2999684411262,497.3207543541942,3
74.77585715268954,616.8317014573253,14
53.90371909246849,534.3397731647091,18
88.78207091670265,356.7105410217005,18
84.20085637049603,45.52372191616916,23
32.12379733955165,192.7003959945264,23
13.80102500184528,399.7066412181949,13
74.65349110517054,793.9016139636839,0
44.37553925829785,690.2513484611967,23
22.19180240671005,841.7348885868112,19
3.065027308995749,59.88950173540975,5
44.784986844273824,772.2796965209395,14
83.80937607671558,619.5943351499646,13
68.24816424237747,623.769279584207,19
54.173800668774376,442.8007428077648,7
65.45435470279867,3.0433939447169767,10
18.062809863334877,233.79280941701745,17
97.18618646307036,410.8400978097677,4
19.62629404183631,863.3873117739919,19
68.76210904237527,885.161932685685,15
57.89104099867569,635.4095409814088,17
61.74900496039335,519.858902147644,3
56.00937946999184,906.0512834611402,16
35.06064989807995,236.25504058779637,2
34.45399098756929,531.1428941717064,1
20.22608893326577,834.2982269598149,17
41.92678062616276,71.30218214933382,22
29.680848219388256,343.67264838989985,5
89.44647707065968,548.6367834144785,19
